hasIpAddress,hasAtSymbol,isLong,depth,hasPointInDomain,hasNumberInDomain,isShortened,urlLength,dashNbr,underlineNbr,questionMarkNbr,andNbr,pointNbr,domainLength,hasDnsRecord,webTraffic,domainAge,domainEnd,label
0,0,1,0,0,0,0,27,0,0,0,0,2,14,1,453072,316.53,3.53,1
0,0,0,2,0,0,0,102,8,0,1,1,1,15,1,3571,0.0,0.0,1
0,0,0,2,1,0,0,96,13,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,4,0,0,0,125,12,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,9,0,0,0,108,0,0,0,0,3,18,1,329,194.8,8.4,1
0,0,0,3,1,0,0,111,0,11,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,1,0,0,0,86,0,0,1,0,1,11,1,1360,353.1,79.93,1
0,0,0,2,0,0,0,142,0,0,1,0,12,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,140,0,0,1,0,11,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,145,0,0,1,0,14,12,1,1487297,0.0,0.0,1
0,0,1,0,0,0,0,31,0,0,0,0,2,19,1,0,0.0,0.0,1
0,0,0,5,0,0,0,95,5,0,0,0,1,10,1,5737,316.57,7.53,1
0,0,1,2,0,0,0,60,0,0,0,0,3,18,1,1010328,194.8,16.8,1
0,0,0,3,0,0,0,113,12,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,4,0,0,0,97,12,0,0,0,1,13,1,3860,340.93,19.83,1
0,0,0,5,0,0,0,92,7,0,0,0,1,6,1,372,0.0,0.0,1
0,0,0,3,0,0,0,92,9,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,4,1,1,0,181,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,1,0,0,0,0,19,0,0,0,0,2,6,1,2626,0.0,0.0,1
0,0,0,4,1,1,0,182,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,0,3,0,0,0,116,15,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,1,0,0,0,227,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,4,0,0,0,108,9,0,0,0,1,17,1,539,0.0,0.0,1
0,0,1,2,0,0,0,43,0,0,0,0,2,14,1,1073,0.0,7.97,1
0,0,0,2,0,0,0,93,10,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,0,3,0,0,0,111,13,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,3,0,0,0,103,5,0,0,0,2,6,1,437,0.0,0.0,1
0,0,0,3,0,0,0,118,15,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,7,0,0,0,106,4,0,0,0,1,6,1,742,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,1,0,0,0,298,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,3,0,0,0,86,3,0,1,1,2,14,1,1040,0.0,0.0,1
0,0,0,3,0,0,1,98,11,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,4,0,0,0,108,11,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,2,0,0,0,123,12,0,0,0,1,13,1,78554,0.0,8.87,1
0,0,0,2,0,0,0,88,7,0,0,0,2,10,1,2386,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,2,0,0,0,105,8,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,0,3,0,0,1,92,11,0,0,0,1,10,1,22165,206.97,2.07,1
0,0,0,2,0,0,1,90,9,0,0,0,2,12,1,24781,219.1,5.97,1
0,0,0,4,1,1,0,188,3,1,1,4,5,16,1,6230,0.0,0.0,1
0,0,0,1,0,0,0,164,6,0,1,1,2,11,1,40,0.0,4.17,1
0,0,1,2,1,0,0,38,0,0,0,0,2,16,1,12,0.0,0.0,1
0,0,0,2,0,1,0,84,10,0,0,0,1,7,1,119651,0.0,2.5,1
0,0,0,4,0,0,0,97,9,0,0,0,1,13,1,3860,340.93,19.83,1
0,0,0,4,0,0,0,129,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,2,0,1,0,115,15,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,2,0,0,0,83,7,0,0,0,1,17,1,863,0.0,0.0,1
0,0,0,4,0,0,0,83,6,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,1,0,0,0,0,17,0,0,0,0,1,8,1,7401612,206.97,3.7,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,3,0,0,0,87,5,0,0,0,1,17,1,47,232.57,16.73,1
0,0,0,4,0,0,1,106,10,0,0,0,1,13,1,681,133.93,4.6,1
0,0,0,1,0,0,0,109,0,2,1,0,1,11,1,4338,0.0,0.0,1
0,0,0,2,0,0,0,137,0,0,1,0,9,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,85,9,0,0,0,1,16,1,611,219.13,11.7,1
0,0,0,3,0,0,0,106,1,0,0,0,1,19,1,2480,0.0,0.0,1
0,0,0,2,0,0,0,94,12,0,0,0,1,8,1,2036,351.3,88.63,1
0,0,0,4,0,0,0,87,5,0,0,0,2,6,1,2357,199.9,11.27,1
0,0,1,0,0,0,1,32,0,0,0,0,2,19,1,0,0.0,0.0,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,14,1,0,0,87,0,0,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,3,0,0,0,83,6,0,0,0,1,12,1,4851,328.7,37.07,1
0,0,0,4,0,0,0,147,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,2,0,0,0,85,0,0,0,0,1,9,1,7051,0.0,0.0,1
0,0,0,5,1,0,0,108,6,1,0,0,2,10,1,446,0.0,3.73,1
0,0,0,14,1,0,0,89,0,0,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,2,0,0,0,117,0,0,0,0,1,12,1,58345,133.93,2.2,1
0,0,0,2,0,0,0,90,7,0,0,0,2,17,1,770,231.3,77.8,1
0,0,0,2,0,0,0,106,15,0,0,0,1,6,1,3670,316.53,42.8,1
0,0,0,6,1,0,0,108,7,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,0,7,1,0,1,93,6,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,3,0,0,0,87,7,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,2,0,0,0,144,0,0,1,0,11,12,1,1487297,0.0,0.0,1
0,0,1,0,1,0,1,34,1,0,0,0,2,26,0,0,0.0,0.0,1
0,0,0,4,0,0,0,85,6,1,1,0,2,9,1,2294,328.63,25.8,1
0,0,0,1,0,0,0,85,12,0,0,0,2,11,1,8220229,0.0,0.0,1
0,0,0,2,0,0,0,126,0,0,1,0,7,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,235,0,0,0,0,1,9,1,7051,0.0,0.0,1
0,0,0,1,0,0,0,122,12,0,1,0,1,15,1,5967,0.0,0.0,1
0,0,0,4,0,0,0,132,2,0,0,0,2,6,1,893,0.0,5.4,1
0,0,0,6,0,0,0,97,5,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,1,0,1,0,1,34,2,0,0,0,2,26,0,0,0.0,0.0,1
0,0,0,3,0,0,0,94,11,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,4,0,0,0,116,16,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,4,0,0,0,83,7,0,0,0,1,9,1,1880,267.83,11.33,1
0,0,0,1,0,0,0,88,9,0,0,0,2,12,1,4223528,24.37,0.8,1
0,0,0,2,0,0,0,123,8,0,1,4,2,10,1,334,0.0,0.0,1
0,0,0,4,0,0,0,90,5,0,0,0,1,6,1,372,0.0,0.0,1
0,0,1,2,0,0,0,32,1,0,0,0,1,12,1,40553,0.0,0.0,1
0,0,0,1,0,0,0,91,2,1,1,0,3,9,1,5807,0.0,0.0,1
0,0,0,5,0,0,0,97,6,0,0,0,2,6,1,2357,199.9,11.27,1
0,0,0,1,0,0,1,97,1,0,1,1,2,13,1,681,133.93,4.6,1
0,0,0,5,0,0,0,85,4,0,0,0,1,6,1,372,0.0,0.0,1
0,0,0,8,0,0,0,101,0,0,0,0,3,18,1,329,194.8,8.4,1
0,0,0,1,0,0,0,251,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,5,1,0,0,107,2,1,0,0,3,15,1,1973,0.0,86.63,1
0,0,0,1,0,0,0,83,9,0,0,0,1,11,1,1253,0.0,9.53,1
0,0,1,1,0,0,0,62,0,0,0,0,3,20,1,0,0.0,0.0,1
0,0,0,2,0,0,0,91,8,0,0,0,1,11,1,14806,0.0,8.17,1
0,0,0,4,1,1,0,181,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,0,5,0,0,0,115,2,0,0,0,2,15,1,1098,0.0,0.0,1
0,0,0,6,1,0,0,95,5,1,0,0,2,11,1,446,0.0,3.73,1
0,0,0,7,1,0,1,107,6,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,4,0,0,0,83,5,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,7,1,0,0,147,13,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,1,1,0,0,0,41,3,0,0,0,2,11,1,215,328.7,118.47,1
0,0,0,3,0,0,0,103,12,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,3,0,0,0,95,8,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,1,0,1,0,0,25,0,0,0,0,2,17,1,0,97.4,0.43,1
0,0,0,3,0,0,0,211,9,5,1,7,2,10,1,334,0.0,0.0,1
0,0,0,3,0,1,1,91,6,1,1,1,1,9,1,3166,0.0,0.0,1
0,0,0,2,0,0,0,150,0,0,1,0,11,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,5,0,0,0,85,0,0,1,1,1,15,1,449,0.0,0.0,1
0,0,1,0,0,0,0,25,0,0,0,0,2,14,1,133894,219.13,12.5,1
0,0,0,1,0,0,0,111,0,0,1,1,4,7,1,8896,0.0,0.0,1
0,0,0,2,0,0,0,85,12,0,0,0,1,6,1,3670,316.53,42.8,1
0,0,0,2,0,0,0,85,8,0,0,0,2,14,1,9897,267.83,2.07,1
0,0,0,3,0,0,0,87,8,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,1,0,1,0,92,14,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,3,0,0,0,97,1,1,1,0,1,6,1,893,0.0,5.4,1
0,0,0,4,0,0,0,84,3,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,3,0,0,0,94,9,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,1,0,0,0,173,3,0,1,1,2,11,1,40,0.0,4.17,1
0,0,0,6,0,0,0,242,4,0,0,0,1,13,1,1263,340.87,35.87,1
0,0,0,4,0,0,0,131,10,0,1,0,1,11,1,1702,316.5,12.1,1
0,0,1,2,0,0,0,50,1,0,0,0,1,24,1,19087,0.0,0.0,1
0,0,0,1,0,0,1,95,1,0,1,1,2,13,1,681,133.93,4.6,1
0,0,0,4,1,1,0,141,3,1,1,1,4,16,1,6230,0.0,0.0,1
0,0,0,2,0,0,0,161,0,0,1,0,14,12,1,1487297,0.0,0.0,1
0,0,0,2,0,1,0,100,11,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,4,0,0,1,93,7,0,1,0,1,10,1,409,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,4,0,0,0,86,10,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,1,0,0,0,92,0,1,1,6,3,12,1,5126,265.63,64.4,1
0,0,0,2,0,0,0,119,8,0,1,3,2,10,1,334,0.0,0.0,1
0,0,0,4,0,0,0,86,4,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,3,0,0,0,160,2,2,1,1,1,15,1,449,0.0,0.0,1
0,0,0,2,0,0,0,89,11,0,0,0,1,8,1,2036,351.3,88.63,1
0,0,0,1,0,0,0,111,0,0,1,1,4,7,1,8896,0.0,0.0,1
0,0,0,3,0,0,0,95,8,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,3,0,0,1,84,5,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,4,0,0,0,101,6,2,0,0,1,14,1,1129,146.1,1.37,1
0,0,0,3,0,0,0,118,14,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,1,0,0,0,88,12,0,0,0,2,17,1,3401649,133.93,1.4,1
0,0,0,5,0,1,0,103,8,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,4,0,0,0,97,7,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,4,1,0,0,123,10,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,2,0,1,0,89,11,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,3,0,0,0,113,11,0,0,0,1,17,1,47,232.57,16.73,1
0,0,0,1,0,0,0,93,6,0,1,0,3,17,1,770,231.3,77.8,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,1,0,0,0,317,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,3,0,0,0,102,7,0,1,0,1,13,1,3204,152.3,16.73,1
0,0,1,0,0,0,0,22,1,0,0,0,1,15,1,306376,0.0,0.0,1
0,0,0,1,0,0,0,92,8,0,1,0,1,15,1,5967,0.0,0.0,1
0,0,1,3,0,0,0,46,1,0,0,0,2,11,1,28698,0.0,22.6,1
0,0,1,2,0,0,0,56,0,1,0,0,3,19,1,26681,0.0,16.6,1
0,0,0,2,0,1,0,87,11,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,2,0,0,0,131,6,0,1,1,1,15,1,3571,0.0,0.0,1
0,0,0,5,0,0,0,117,8,0,0,0,1,12,1,187,0.0,67.7,1
0,0,0,2,0,0,0,120,14,0,0,0,2,10,1,2386,0.0,0.0,1
0,0,0,2,0,0,0,102,10,0,0,0,1,13,1,2619,0.0,0.0,1
0,0,0,1,0,0,0,343,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,7,0,0,0,116,4,0,0,0,2,10,1,2386,0.0,0.0,1
0,0,0,2,0,0,0,106,13,0,0,0,1,12,1,7334,0.0,11.87,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,2,1,0,0,114,17,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,4,0,0,0,125,11,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,2,0,0,0,86,13,0,0,0,1,6,1,3670,316.53,42.8,1
0,0,0,4,0,0,0,124,13,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,4,0,0,0,101,13,0,0,0,1,12,1,3434,0.0,0.0,1
0,0,0,2,0,0,0,99,12,0,0,0,1,6,1,3670,316.53,42.8,1
0,0,0,4,0,0,0,131,10,0,1,0,1,11,1,1702,316.5,12.1,1
0,0,0,2,1,0,1,100,1,4,1,2,2,9,1,5798,170.5,12.2,1
0,0,0,7,0,0,0,120,8,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,5,0,0,0,98,5,0,0,0,1,12,1,187,0.0,67.7,1
0,0,0,4,0,0,0,192,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,3,0,0,1,97,10,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,3,0,0,0,106,6,0,1,0,2,13,1,259,365.2,58.7,1
0,0,0,4,0,0,0,102,6,2,0,0,1,14,1,1129,146.1,1.37,1
0,0,1,1,0,0,0,40,2,0,0,0,1,12,1,13672,121.73,11.93,1
0,0,0,4,1,0,0,88,6,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,1,0,0,0,93,0,3,1,1,2,10,1,334,0.0,0.0,1
0,0,0,3,0,0,0,112,9,0,0,0,1,17,1,539,0.0,0.0,1
0,0,1,0,1,0,1,26,0,0,0,0,3,13,1,569685,0.0,0.0,1
0,0,0,3,0,0,1,90,7,0,0,0,1,6,1,277,0.0,0.0,1
0,0,0,1,0,0,0,97,14,0,0,0,2,17,1,3401649,133.93,1.4,1
0,0,0,2,0,0,0,112,1,1,1,0,1,6,1,893,0.0,5.4,1
0,0,0,4,1,0,0,103,13,0,0,0,2,11,1,4031,0.0,82.13,1
0,0,0,3,0,0,0,131,0,2,1,1,1,15,1,449,0.0,0.0,1
0,0,0,3,0,0,0,83,4,1,0,0,2,11,1,3527,313.63,2.47,1
0,0,0,4,0,0,0,90,8,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,0,3,0,1,0,97,12,0,0,0,1,7,1,0,133.93,12.2,1
0,0,0,2,0,0,0,106,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,2,0,0,0,156,0,0,1,0,13,12,1,1487297,0.0,0.0,1
0,0,0,6,0,0,0,119,12,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,1,0,0,0,0,25,0,0,0,0,2,13,1,246483,255.67,8.77,1
0,0,1,3,1,0,0,76,0,3,0,0,2,16,1,7279,0.0,0.0,1
0,0,0,3,0,0,0,97,12,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,3,0,0,0,168,1,2,1,1,1,15,1,449,0.0,0.0,1
0,0,0,2,0,0,0,145,0,0,1,0,13,12,1,1487297,0.0,0.0,1
0,0,0,3,0,0,0,88,4,0,0,0,1,17,1,47,232.57,16.73,1
0,0,0,2,0,1,0,83,0,0,0,0,1,16,1,9664,0.0,0.0,1
0,0,0,4,0,0,0,87,10,0,0,0,1,11,1,2788,0.0,0.0,1
0,0,0,3,0,0,0,122,10,0,0,0,1,10,1,520,450.43,120.23,1
0,0,0,4,0,0,0,107,7,0,0,0,1,11,1,1702,316.5,12.1,1
0,1,0,2,0,0,0,162,15,0,1,0,1,10,1,129,292.17,8.33,1
0,0,0,6,0,0,0,96,1,4,0,0,2,9,1,578,0.0,0.0,1
0,0,0,2,1,0,0,111,16,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,2,0,1,0,116,16,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,3,0,0,0,140,16,0,1,0,1,17,1,47,232.57,16.73,1
0,0,0,4,0,0,0,96,8,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,2,0,0,0,130,0,0,1,0,7,12,1,1487297,0.0,0.0,1
0,0,0,4,0,0,0,95,7,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,0,3,0,0,0,88,0,7,1,0,2,12,1,114,182.63,6.53,1
0,0,0,3,0,0,1,120,12,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,1,0,0,0,93,12,0,0,0,2,12,1,4223528,24.37,0.8,1
0,0,0,3,0,0,0,172,1,2,1,1,2,15,1,449,0.0,0.0,1
0,0,1,1,1,0,0,61,1,0,0,0,2,40,1,699,292.2,69.57,1
0,0,0,6,0,0,0,94,3,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,0,3,0,0,0,101,1,4,1,2,1,6,1,1035,194.8,5.23,1
0,0,0,3,1,0,0,87,4,0,0,0,4,31,1,527,0.0,0.0,1
0,0,0,1,0,0,0,116,12,0,1,0,1,15,1,5967,0.0,0.0,1
0,0,1,4,1,1,0,48,1,0,0,0,3,11,1,273,0.0,0.0,1
0,0,0,3,0,0,0,92,10,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,1,2,0,0,0,43,0,0,0,0,3,15,1,22416,0.0,3.27,1
0,0,0,2,0,0,0,150,0,0,1,0,11,12,1,1487297,0.0,0.0,1
0,0,0,4,0,0,0,104,3,3,1,0,1,10,1,2386,0.0,0.0,1
0,0,0,5,1,0,0,90,2,0,0,0,3,15,1,1973,0.0,86.63,1
0,0,1,4,1,0,1,70,0,1,0,0,3,24,1,7926,280.0,5.83,1
0,0,0,2,0,0,0,97,9,0,0,0,1,17,1,863,0.0,0.0,1
0,0,0,5,1,0,0,108,6,1,0,0,2,10,1,446,0.0,3.73,1
0,0,0,2,0,0,1,119,10,0,0,0,1,18,1,889,206.97,10.17,1
0,0,0,2,0,1,0,104,13,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,1,1,0,0,0,37,0,0,0,0,3,15,1,8559904,0.0,0.0,1
0,0,0,4,0,0,0,95,10,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,4,0,0,0,112,11,1,1,0,1,11,1,0,0.0,0.0,1
0,0,0,7,0,0,0,110,6,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,4,0,0,0,85,7,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,2,0,0,0,105,12,0,0,0,1,8,1,2036,351.3,88.63,1
0,0,0,5,0,0,0,102,12,0,0,0,1,15,1,345,0.0,0.0,1
0,0,1,4,1,0,0,72,4,0,0,0,5,17,1,56053,0.0,0.0,1
0,0,0,4,0,0,0,126,11,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,6,1,0,0,117,3,2,0,0,2,14,1,1457,0.0,113.63,1
0,0,0,3,0,0,1,84,9,0,0,0,1,10,1,22165,206.97,2.07,1
0,0,0,4,0,0,0,92,4,2,0,0,1,14,1,1129,146.1,1.37,1
0,0,0,7,0,0,0,124,6,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,1,0,0,0,136,5,0,1,1,2,11,1,40,0.0,4.17,1
0,0,1,0,0,0,0,22,0,0,0,0,2,9,1,734187,0.0,0.0,1
0,0,0,1,0,1,0,83,12,0,0,0,1,13,1,0,24.33,7.67,1
0,0,0,3,0,0,1,92,10,0,0,0,1,10,1,22165,206.97,2.07,1
0,0,1,0,0,0,0,24,0,0,0,0,2,12,1,0,158.3,41.27,1
0,0,0,7,1,0,1,109,6,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,3,0,0,0,85,8,1,0,0,2,11,1,3527,313.63,2.47,1
0,0,0,3,0,0,0,88,10,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,2,0,0,0,113,7,0,1,4,2,10,1,334,267.83,1.27,1
0,0,0,5,0,0,0,89,4,0,0,0,1,10,1,5737,316.57,7.53,1
0,0,0,4,0,0,1,82,2,2,0,0,2,11,1,98,0.0,12.37,1
0,0,0,2,0,0,0,143,0,0,1,0,12,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,105,0,0,0,0,1,12,1,58345,133.93,2.2,1
0,0,0,1,0,0,0,244,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,5,0,0,0,95,5,0,0,0,1,6,1,372,0.0,0.0,1
0,0,0,4,0,0,0,99,5,2,0,0,1,15,1,418,170.47,2.33,1
0,0,0,4,0,0,0,111,11,0,0,0,1,17,1,9212,280.0,12.53,1
0,0,0,4,0,0,0,81,0,4,0,0,3,11,1,0,292.17,4.63,1
0,0,0,2,1,0,0,100,14,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,1,0,0,0,0,36,0,0,0,0,2,23,1,0,121.73,12.4,1
0,0,0,3,0,0,1,120,16,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,1,0,0,0,98,3,7,0,0,2,12,1,1036,158.27,10.27,1
0,0,0,3,0,1,1,88,8,0,0,0,1,9,1,3166,0.0,0.0,1
0,0,0,2,0,0,0,170,0,0,1,0,15,12,1,1487297,0.0,0.0,1
0,0,1,0,0,0,0,30,0,0,0,0,2,17,1,669275,243.5,85.57,1
0,0,0,4,0,0,0,119,12,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,2,0,0,0,166,7,3,1,2,2,17,1,770,231.3,77.8,1
0,0,0,7,0,0,0,119,0,12,0,0,1,10,1,7666,0.0,5.7,1
0,0,0,4,1,0,0,152,20,0,0,0,2,11,1,4031,0.0,82.13,1
0,0,0,3,0,0,0,103,14,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,3,1,0,0,92,7,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,2,0,0,0,179,0,0,1,0,17,12,1,1487297,0.0,0.0,1
0,0,0,1,0,0,0,83,12,0,0,0,2,11,1,8220229,0.0,0.0,1
0,0,0,2,0,1,0,101,13,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,4,0,0,0,85,4,2,0,0,1,15,1,418,170.47,2.33,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,3,0,0,0,93,12,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,2,0,0,0,90,11,0,0,0,2,10,1,2386,0.0,0.0,1
0,0,0,4,1,1,0,186,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,0,3,0,0,1,88,9,0,0,0,1,10,1,22165,206.97,2.07,1
0,0,0,1,0,0,0,89,9,0,0,0,2,12,1,4223528,24.37,0.8,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,2,0,0,0,89,0,0,0,0,1,14,1,9696,146.1,1.77,1
0,0,0,4,0,0,0,109,14,0,0,0,1,11,1,0,0.0,0.0,1
0,0,0,2,0,0,0,92,13,0,0,0,1,11,1,14806,0.0,8.17,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,0,0.0,0.0,1
0,0,0,2,0,0,0,87,7,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,1,2,0,1,0,57,2,0,0,0,3,12,1,967409,170.43,13.03,1
0,0,0,2,0,0,0,87,7,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,0,3,0,0,0,108,12,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,3,0,0,0,105,12,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,6,1,0,0,134,11,1,0,0,2,11,1,446,0.0,3.73,1
0,0,0,3,0,0,0,110,11,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,4,0,0,0,109,12,0,0,0,1,14,1,463,0.0,0.0,1
0,0,1,1,0,0,0,56,5,0,0,0,2,12,1,1101,280.0,2.27,1
0,0,0,4,0,0,0,101,7,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,0,9,0,0,0,110,0,0,0,0,2,18,1,329,194.8,8.4,1
0,0,0,5,0,0,0,94,0,1,0,0,2,11,1,257,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,1,2,1,0,0,36,0,0,0,0,3,9,1,37299,0.0,0.0,1
0,0,0,5,1,0,0,125,9,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,1,0,1,0,111,18,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,2,0,0,0,147,0,0,1,0,14,12,1,1487297,0.0,0.0,1
0,0,0,4,0,0,0,125,16,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,4,0,0,1,84,7,0,0,0,1,10,1,409,316.5,12.5,1
0,0,0,4,0,0,0,156,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,3,0,0,0,103,8,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,3,0,0,0,104,1,2,1,1,1,15,1,449,0.0,0.0,1
0,0,0,3,0,0,0,115,13,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,4,0,0,0,102,1,1,0,0,2,6,1,893,0.0,5.4,1
0,0,0,2,0,0,0,111,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,3,1,0,0,111,7,0,1,0,2,14,1,446,0.0,3.73,1
0,0,0,4,1,0,0,101,5,0,0,0,2,15,1,1973,0.0,86.63,1
